RequestId,Symbol,QUEUESIP,MIC
3246,,0x6c7085,XNYS
3247,,0x6c7ba5,XNYS
3248,,0x6c8803,XNYS
3249,BCHP,0x6ca164,XSAU
3250,DQ,0x6ca17d,XNAS
3251,,0x6ca54,XSHG
3252,LVL,0x6ca659,XSAU
3253,,0x6ca9c,XTSE
3254,,0x6cb1f7,XNYS
3255,,0x6cbbab,XNYS
3256,FCOR,0x6cbe39,XLON
3257,DE,,XNAS
3258,FXD,0x6ccb2a,XNYS
3259,,0x6ccbd4,XNSE
3260,,0x6ccbee,BVMF
3261,MNI,0x6ccc11,XNYS
3262,DEE,,XNAS
3263,IOIL,,XTSE
3264,TWO,0x6ce30,XNAS
3265,STTpE,0x6ce425,XNAS
3266,,0x6cefc,XNYS
3267,AMID,0x6cf323,XNYS
3268,UHS,0x6cf4cb,XNYS
3269,URTH,0x6cf83,XNYS
3270,JMF,0x6d08b8,XFRA
3271,ECF,0x6d1077,XBOM
3272,EMO,0x6d12d3,XTSE
3273,HELI,0x6d12dd,XTSE
3274,QEM,,XNYS
3275,NRG,0x6d1cda,XKOS
3276,CWT,0x6d1fa8,XNYS
3277,ITE,0x6d2569,XNAS
3278,NLR,0x6d2623,XJSE
3279,EQCpE,0x6d26ed,XNYS
3280,,0x6d346b,XAMS
3281,PSApW,0x6d3e1a,XBOM
3282,,0x6d427d,XNAS
3283,NSP,0x6d495e,XNYS
3284,RASpC,0x6d4a79,XNYS
3285,,0x6d5216,XNAS
3286,DV,0x6d5616,XNAS
3287,RLY,0x6d5840,XJSE
3288,,0x6d6248,XNYS
3289,RTEC,0x6d68ca,XNYS
3290,KR,,XNAS
3291,FNDA,0x6d6c45,XNYS
3292,VGK,0x6d6d9d,XNYS
3293,BNJ,,XNYS
3294,TSU,0x6d9828,XNAS
3295,MTDR,,XNYS
3296,PGHY,0x6da66e,XNYS
3297,TDG,0x6da6b1,XNAS
3298,IDXJ,0x6da8f4,XNAS
3299,,0x6dac10,XNYS
3300,,0x6dc1f0,XNAS
3301,,0x6de407,XNYS
3302,FDI,0x6de4a0,XNYS
3303,GXPpE,,XTAI
3304,RYT,,XNAS
3305,,0x6e156a,XTSE
3306,,0x6e1921,XNAS
3307,NMFC,0x6e19ba,XFRA
3308,CNX,0x6e2b1a,XNAS
3309,NMZ,,XNYS
3310,,0x6e45a9,XNYS
3311,,0x6e54c2,XNYS
3312,,0x6e5508,XSHE
3313,,0x6e5531,XNYS
3314,,0x6e59c7,XNAS
3315,DLN,0x6e5f78,XSAU
3316,VEC,0x6e6359,XTSE
3317,SBW,0x6e6582,XASX
3318,DDpB,0x6e6748,XNYS
3319,,0x6e69d7,XKOS
3320,JOY,0x6e6e52,XNAS
3321,ENHpB,0x6e750c,XTSE
3322,USMI,0x6e7772,XJPX
3323,WD,0x6e9387,XASX
3324,,0x6e9a52,XJPX
3325,MTRN,0x6ea755,XHKG
3326,BMI,0x6eaad7,XNYS
3327,CET,0x6eb61f,XTSE
3328,CLC,0x6ebae9,XSHE
3329,COH,0x6ec52a,XNAS
3330,PSX,0x6ec5a9,XNYS
3331,IMLP,0x6eda83,XNYS
3332,,0x6edc5e,XNAS
3333,ITIP,0x6eec4,XBOM
3334,FSD,0x6efea4,XNYS
3335,,0x6f00eb,XBOM
3336,NFJ,0x6f0177,XNAS
3337,,0x6f04ba,XTSE
3338,LFL,0x6f0722,XNAS
3339,PX,0x6f14c3,XNAS
3340,,0x6f165d,XTSE
3341,BSMX,0x6f1aa9,XAMS
3342,THO,0x6f1e8b,XNAS
3343,,0x6f2023,XNAS
3344,REN,0x6f240b,XTAI
3345,AFC,0x6f2a26,XNAS
3346,DSU,0x6f2a79,XTSE
3347,SPR,0x6f2f99,XSWX
3348,,0x6f328e,XNYS
3349,MX,0x6f35bf,XASX
3350,IBDA,0x6f3f56,XLON
3351,EZY,0x6f4bb6,XFRA
3352,BPL,0x6f4f2b,XNYS
3353,FPI,0x6f55ad,XBOM
3354,VNOpG,0x6f5d16,XNYS
3355,AI,0x6f64f9,XNAS
3356,STNG,0x6f692c,XNYS
3357,,0x6f71ad,XSAU
3358,,0x6f8a56,XNAS
3359,TILT,0x6fafa0,XNAS
3360,JBT,0x6fb17,XNAS
3361,,0x6fb6b0,XNYS
3362,,0x6fc4de,XNYS
3363,WFCpT,0x6fc9dd,XNYS
3364,CRK,0x6fd30f,XNYS
3365,,0x6fe09f,XJPX
3366,LTSpA,,XHKG
3367,,0x6ff2f7,XNYS
3368,,0x6ff785,XNAS
3369,CBU,,XNYS
3370,TMH,0x70108a,XNYS
3371,EFAV,,XNYS
3372,,0x702092,XNYS
3373,SDYL,,XNYS
3374,,0x704aa3,XNAS
3375,UJB,0x7060a1,XNYS
3376,SDPI,0x70612d,XNYS
3377,,0x7073bc,XNYS
3378,BIE,0x7078a1,XNYS
3379,ARN,0x70841a,XNYS
3380,,0x70842,XSWX
3381,MN,,XTSE
3382,WDIV,,XNYS
3383,,0x70959d,XNYS
3384,,0x70b634,XAMS
3385,IPB,0x70b84a,XNAS
3386,BMO,0x70bcc,XNYS
3387,KMPA,0x70c017,XNYS
3388,,0x70c5fb,XNSE
3389,KIM,,XNYS
3390,IGF,0x710026,XNSE
3391,MAV,0x7100ab,XTSE
3392,BRK/A,,XNYS
3393,FCA,0x711a07,XTSE
3394,,0x71263d,XTSE
3395,SPLV,0x7126ef,XNYS
3396,,0x7138fd,XTSE
3397,DEW,0x714eaf,XNYS
3398,,0x7150e9,XAMS
3399,BZQ,0x715394,XNAS
3400,,0x715bee,XNAS
3401,BLV,,XTSE
3402,CMREpC,0x7167cc,XNYS
3403,,0x716dd8,XSWX
3404,MWV,0x71726e,XNYS
3405,,0x717f85,XNAS
3406,GPRK,0x718914,XNAS
3407,KRS,0x719b0f,XNAS
3408,CL,0x71a10f,XNYS
3409,,0x71a800,XNAS
3410,PSApR,0x71a937,XNYS
3411,HSP,0x71aa5e,XNYS
3412,UDOW,0x71abe3,XKOS
3413,,0x71b591,XJSE
3414,CANF,0x71bb70,XNYS
3415,PF,0x71c060,XNAS
3416,,0x71c2ea,XNAS
3417,EPR,0x71c730,XNYS
3418,VNOw,,XNYS
3419,REMX,0x71d47e,XSWX
3420,OFC,0x71d6f4,XAMS
3421,GTT,0x71e6b7,XNYS
3422,JE,0x72066e,XNAS
3423,VIG,0x72093f,XTSE
3424,MSM,0x720e31,XNYS
3425,,0x720e35,XNYS
3426,FGP,0x72100e,XNAS
3427,QLTB,0x72182a,XNYS
3428,JPMpC,0x721e9c,XASX
3429,,0x722733,XNYS
3430,,0x722fda,XNYS
3431,EFAD,0x7231c2,XSHG
3432,DWRE,0x7233b0,XNYS
3433,IXG,0x723bf,XBOM
3434,ELB,0x724b4e,XNAS
3435,,0x724fb2,XNYS
3436,SLY,0x725104,XNYS
3437,,0x72777d,XNYS
3438,RLI,0x727a30,XTSE
3439,AIB,,XBOM
3440,INCO,0x728075,XNAS
3441,,0x728821,XNAS
3442,,0x728e33,XNYS
3443,GMOM,0x729594,XNYS
3444,GLOG,0x72973f,XTSE
3445,RTI,,XNAS
3446,FCAN,0x72a43c,XASX
3447,,0x72a818,XTSE
3448,DBV,0x72a8d4,XSAU
3449,JPS,0x72afd8,XNYS
3450,CVC,0x72b1a3,XNYS
3451,VTV,0x72b808,XNAS
3452,KATE,0x72bb6,XKOS
3453,UUU,0x72bd,XNYS
3454,,0x72c409,XNYS
3455,PFN,0x72c8d9,XKOS
3456,,0x72ca5f,XNYS
3457,DOL,0x72e394,XSHE
3458,HUSIpD,0x72e394,XTSE
3459,AINC,0x72e62a,XJSE
3460,,0x730058,XNAS
3461,BSBR,,XNAS
3462,ALTL,0x731966,XNYS
3463,,0x731d73,XNYS
3464,XLU,0x73224d,BVMF
3465,WHX,0x732417,XNYS
3466,,0x733adf,XTSE
3467,,0x733bc9,XNYS
3468,DRH,0x736145,XNYS
3469,,0x736e8a,XNYS
3470,BOIL,0x739862,XNYS
3471,GRI,0x739b82,XNYS
3472,FMS,0x739c3b,XNAS
3473,XSW,0x739e1,XSHE
3474,SMIN,,XTSE
3475,AMH,0x73a3f7,XNYS
3476,RJZ,0x73a6bb,XFRA
3477,MHFI,,BVMF
3478,,0x73ad71,XNYS
3479,TZF,0x73b340,XKOS
3480,,0x73b752,XNYS
3481,FKU,0x73c003,XHKG
3482,MWR,,XNYS
3483,BORN,0x73cd6e,BVMF
3484,MNR,0x73ce81,XSWX
3485,CBLpE,0x73d377,XSHG
3486,NOA,0x73dac,XFRA
3487,ERX,,XNYS
3488,FEM,0x73e24d,XNYS
3489,OIS,,XTSE
3490,IRE,0x73ea66,XNYS
3491,HHC,0x73ec6d,XTSE
3492,,0x73f0a1,XNYS
3493,ENJ,0x740689,XHKG
3494,FMK,,XNYS
3495,JBL,0x7407fd,XNYS
3496,ICA,0x74112d,XNAS
3497,RFT,0x74169b,XFRA
3498,DHS,0x7420ab,XNAS
3499,SLYV,0x742529,XNYS
3500,OB,0x74296a,XNYS
3501,,0x743bcf,XNYS
3502,OKE,0x74420a,XNAS
3503,MVCB,0x7447a8,XNYS
3504,PZC,0x74512a,XKOS
3505,HASI,0x746980,XNYS
3506,GEQ,0x746b54,XJSE
3507,,0x746e6e,XNYS
3508,FYLD,0x74734e,XLON
3509,STARpE,0x7492ce,XNYS
3510,GURX,0x74944a,XNYS
3511,GWW,0x7496a0,XLON
3512,RDS/B,0x749791,XSHE
3513,,0x749ae6,XNYS
3514,,0x749f7b,XNYS
3515,IDV,0x74b442,XKOS
3516,,0x74b618,XNYS
3517,,0x74b830,XNAS
3518,OIA,0x74c256,XNSE
3519,,0x74cb3e,XBOM
3520,CMDT,0x74d2d2,XNYS
3521,SCHWpB,0x74d94f,XTSE
3522,,0x74defe,XSHE
3523,,0x74e558,XNYS
3524,PEBpA,0x74e715,XHKG
3525,VTA,0x74ebd8,XLON
3526,ILF,0x74f0f,XNYS
3527,MILLpD,0x74f8b3,XNAS
3528,ZX,0x74fe00,XNYS
3529,CUO,,XSWX
3530,THC,0x750c32,XAMS
3531,SLB,0x7511e4,XSWX
3532,,0x75129e,XNAS
3533,,0x752130,XNYS
3534,GPN,0x752847,XNYS
3535,,0x752ef,XNYS
3536,,0x752f9f,XNAS
3537,FCF,0x755533,XTSE
3538,GEB,0x755d92,XASX
3539,PYZ,0x7562f9,XNYS
3540,CAB,0x756733,XLON
3541,IYLD,0x75808b,XNYS
3542,FXCH,0x75843a,XTSE
3543,,0x758ff1,XNAS
3544,,0x75956f,XFRA
3545,,0x7599ae,XSHE
3546,,0x75ae1a,XNYS
3547,PHI,0x75b52d,XNYS
3548,LZB,0x75be2e,XNAS
3549,AHLpB,0x75d25e,XNYS
3550,FCOM,0x75d475,XNYS
3551,OLN,0x75e5d7,XNAS
3552,BFAM,0x75e704,XNAS
3553,,0x76019d,XNYS
3554,QUAD,0x7605ec,XNSE
3555,EZJ,0x7611d7,XKOS
3556,,0x761865,XLON
3557,,0x761bea,XNAS
3558,,0x761f55,XAMS
3559,EFA,0x7621e2,XNSE
3560,,0x7622d2,BVMF
3561,PICB,0x7626e1,XNYS
3562,SMN,0x763a95,XHKG
3563,STAGpB,0x763d28,XNAS
3564,,0x764437,XHKG
3565,HPT,0x764a9e,XNAS
3566,FNF,0x764f9e,XJSE
3567,QGBR,0x766289,XNYS
3568,CVOL,0x766f59,XAMS
3569,MUNI,0x767101,XNSE
3570,BRX,0x767d0,XTSE
3571,CIVI,0x768274,XNSE
3572,,0x76896c,XNYS
3573,,0x769a41,XJPX
3574,,0x769b5c,XNYS
3575,,0x76a1ee,XNAS
3576,,0x76ac0,XJSE
3577,,0x76b9e9,XASX
3578,,0x76cdda,XNAS
3579,MS,,XNYS
3580,MLPX,0x76d8d1,XNYS
3581,,0x76edea,XNYS
3582,FVL,,XKOS
3583,SMLP,0x76f19e,XNYS
3584,,0x76f28d,XNAS
3585,,0x76f709,XNAS
3586,GJO,0x76f943,XNAS
3587,AON,0x770530,XNAS
3588,,0x770f6c,XNYS
3589,EOI,0x77133d,XNYS
3590,ARU,0x772437,XNYS
3591,AVOL,0x7724ed,XSHG
3592,HVB,0x7725bc,XNYS
3593,,0x7731d0,XNYS
3594,NYH,0x773e99,XNYS
3595,CIEN,0x774e33,XNYS
3596,,0x775367,XJSE
3597,OUBS,0x775a6b,XNSE
3598,MC,0x7760d5,XJPX
3599,CAJ,0x7760fc,XNYS
3600,CSCB,0x7772fd,XNSE
3601,MNRpB,0x777661,XNAS
3602,HUSIpG,0x777cf4,XNYS
3603,,0x778f84,XNYS
3604,,0x779e89,XNYS
3605,DEFL,0x77b6ab,XAMS
3606,FNBpE,0x77ba6f,XNYS
3607,,0x77c447,XNYS
3608,,0x77d1ee,XTSE
3609,PUW,0x77d22c,XNYS
3610,,0x77e401,XNAS
3611,,0x77e533,XTSE
3612,,0x77ed77,XJSE
3613,,0x77f2a9,XNYS
3614,,0x77fac4,XNYS
3615,DBS,0x77fcdf,XKOS
3616,RLJ,0x7804ac,XTSE
3617,EWZ,0x78079e,XNYS
3618,,0x7810cf,XNYS
3619,,0x78137e,XNYS
3620,TDS,0x781acc,XNAS
3621,,0x782552,XNYS
3622,AFW,0x7828df,XNYS
3623,EOT,,XNYS
3624,,0x78317d,XNAS
3625,EIP,0x784e56,XNAS
3626,SDIV,0x785219,XSAU
3627,,0x785b8c,BVMF
3628,RING,0x785e10,XNAS
3629,USB,0x7863b0,XNYS
3630,FCT,0x786a27,XNAS
3631,VMC,0x786e4a,XNYS
3632,NOG,0x78736b,XNAS
3633,,0x78793b,XLON
3634,SFB/CL,0x787ae2,XNAS
3635,,0x78843a,XNYS
3636,GVT,0x78876c,XNYS
3637,,0x788ba7,XNAS
3638,MHE,0x788eb,XNYS
3639,SUIpA,0x78909b,XNYS
3640,,0x789d6e,XTSE
3641,,0x78c1b9,XNYS
3642,ANW,0x78c3d9,XNYS
3643,DM,0x78c473,XNYS
3644,NAP,,XHKG
3645,GSP,,XNAS
3646,XOP,0x78ed0a,XBOM
3647,K,0x78fd7a,XHKG
3648,DEG,0x790959,XNYS
3649,,0x790ea,XSWX
3650,PCL,0x791e5,XNYS
3651,CX,0x792e82,XNYS
3652,,0x7930a9,XSWX
3653,,0x793122,XNYS
3654,AFK,,XNYS
3655,IL,0x7945ef,XNYS
3656,CIG/C,0x794d02,XSAU
3657,,0x795224,XNYS
3658,ANHpA,0x796609,XNYS
3659,PICK,0x7978ab,XNYS
3660,,0x797bc9,XNYS
3661,DRGS,0x797d13,XNAS
3662,KRE,,XASX
3663,,0x798346,XTSE
3664,NFX,0x798509,XTAI
3665,RXN,0x798e82,XNAS
3666,WNC,,XNYS
3667,IHC,0x7993f4,XSHG
3668,,0x79941a,XJPX
3669,FLN,,XNAS
3670,SPXX,0x799b92,XNYS
3671,TYGpB,0x799bfd,XNYS
3672,SGL,0x79b31a,XNAS
3673,,0x79b4f6,XKOS
3674,,0x79b518,XNYS
3675,ASA,0x79b78,XNYS
3676,FOIL,0x79b828,XNAS
3677,GMED,0x79b8ed,XNYS
3678,XLK,0x79c5ab,XNAS
3679,HYF,0x79cd92,BVMF
3680,REK,0x79d885,XJSE
3681,AMLP,0x79f26d,XNYS
3682,,0x79f57f,XNYS
3683,THR,0x79fdc,XNYS
3684,IBA,,XNYS
3685,BUNL,0x7a075f,XNYS
3686,NEEpO,0x7a095c,XNSE
3687,,0x7a0a3e,XNYS
3688,PCGpI,,XNYS
3689,KLD,0x7a1be8,XNAS
3690,,0x7a1d45,XTAI
3691,MMI,,XNYS
3692,NHF,0x7a4033,XASX
3693,,0x7a51fe,XNAS
3694,UNF,,XNAS
3695,AGMpB,0x7a63b4,XNAS
3696,MHI,,XSHG
3697,GHM,0x7a6e8a,XNAS
3698,,0x7a80,XNYS
3699,,0x7a864a,XSAU
3700,,0x7a908,XNSE
3701,,0x7a92e3,XLON
3702,GURU,0x7a9530,XNSE
3703,,0x7aac82,XNYS
3704,,0x7ab1f0,XNSE
3705,,0x7ab345,BVMF
3706,BRXX,0x7ab584,XTSE
3707,SVM,0x7ab65,XNYS
3708,PEO,0x7abe20,XNYS
3709,AMPE,0x7ac936,XNYS
3710,NCT,0x7ad4a8,XJPX
3711,NQS,0x7ad71,XLON
3712,SMG,0x7ad7b6,XNYS
3713,MNA,0x7ada77,XNYS
3714,NEWR,0x7aead4,XNAS
3715,ISR,0x7aed88,XNYS
3716,HYXU,0x7aef91,XNYS
3717,,0x7af03c,XNYS
3718,,0x7af9e2,XLON
3719,CSS,0x7afb4b,BVMF
3720,,0x7b16a6,XNYS
3721,EVERpA,0x7b1b9e,XNAS
3722,BLK,0x7b2ff7,XNYS
3723,KRGpA,0x7b3329,XSAU
3724,IPN,0x7b4526,XNAS
3725,IWR,0x7b480b,XNYS
3726,EQLT,0x7b4a41,XNAS
3727,,0x7b4bfa,XNAS
3728,GRAM,,XNAS
3729,AFSD,0x7b5a7e,XSHE
3730,IGE,0x7b5b73,XLON
3731,AM,0x7b5fcd,XNYS
3732,PGD,0x7b613d,XNYS
3733,XEC,0x7b7878,XSHE
3734,SUI,,XNYS
3735,IEV,0x7b7e46,XTSE
3736,,0x7b88a3,XNAS
3737,ROOF,0x7b90f9,XNYS
3738,PNC/WS,,XNAS
3739,TCS,0x7b96e9,XAMS
3740,HSY,,XNYS
3741,,0x7b9f4b,XNAS
3742,HCHC,0x7ba1a,XNAS
3743,MVT,0x7bad0a,XNYS
3744,,0x7bbfbb,XJPX
3745,,0x7bc0be,XNYS
3746,HTS,0x7bc33b,XJPX
3747,,0x7bc5d7,XHKG
3748,,0x7bca9d,XNYS
3749,VSH,0x7bd77d,XNSE
3750,NHS,,XLON
3751,FMC,0x7bdcbc,XBOM
3752,XUE,0x7bdfa0,XHKG
3753,,0x7be012,XASX
3754,EQR,0x7be493,XNYS
3755,MORE,,XTSE
3756,VRD,,XJPX
3757,PEIpB,0x7c002f,XAMS
3758,RLH,0x7c0498,XKOS
3759,SIM,0x7c13c1,XNYS
3760,SYN,0x7c3660,XNAS
3761,ALE,,XBOM
3762,MERpK,0x7c4506,XTAI
3763,UVV,0x7c4a1d,XNAS
3764,PGF,0x7c4bdb,XTSE
3765,VZ,0x7c61a0,XSAU
3766,,0x7c734e,XNYS
3767,HCN,0x7c757d,XNYS
3768,PJP,0x7c781d,XSAU
3769,,0x7c850f,XNYS
3770,FENG,0x7c8923,XNAS
3771,,0x7c96a0,XNAS
3772,,0x7ca1c,XJSE
3773,CBG,0x7cb815,XNYS
3774,CXO,0x7cbabe,XNAS
3775,HH,0x7cbd76,XAMS
3776,ISP,0x7cc44d,XSAU
3777,,0x7cca37,XNYS
3778,GMO,0x7cd132,XNYS
3779,,0x7cd512,XNAS
3780,GDP,0x7cd90f,XHKG
3781,,0x7ce359,XNYS
3782,,0x7cefef,XNYS
3783,EIRL,0x7cf425,XNAS
3784,,0x7cf460,XNYS
3785,SCHG,0x7cfd72,XSAU
3786,JOB,,XASX
3787,WST,0x7d17e7,XNAS
3788,LGL,0x7d1c31,XNAS
3789,ASGN,0x7d219a,XNYS
3790,PAY,0x7d26bb,XJPX
3791,KEY,0x7d3a68,XLON
3792,WFCpN,0x7d4152,XNAS
3793,ALJ,0x7d4524,XNYS
3794,,0x7d4adc,XSHG
3795,AADR,,XNYS
3796,WMS,0x7d8bcd,XNAS
3797,PPLT,0x7da46a,XNAS
3798,,0x7dab5a,XAMS
3799,TX,0x7daece,XAMS
3800,UIS,0x7db568,XKOS
3801,IDLV,0x7db7e9,XNAS
3802,ARES,0x7dd0bb,XJSE
3803,,0x7dd865,XTSE
3804,,0x7dd8e7,XAMS
3805,WMW,0x7dd900,XNYS
3806,,0x7deb3f,XTSE
3807,,0x7dede1,XTSE
3808,,0x7dfee4,XJSE
3809,NMS,,XTSE
3810,HACK,0x7e093d,XNYS
3811,DNO,0x7e123c,XNYS
3812,,0x7e1ecb,XNAS
3813,,0x7e23ab,XTAI
3814,NOMpC,0x7e2415,XSAU
3815,MFC,0x7e2f66,XKOS
3816,ENL,,XNYS
3817,EBR,0x7e3fd7,XLON
3818,NSLP,,XNYS
3819,FCHpA,,XNYS
3820,,0x7e5afc,XTSE
3821,,0x7e5cf8,XNYS
3822,KRCpG,0x7e65e7,XBOM
3823,TARO,0x7e66a2,XAMS
3824,,0x7e68b8,XNYS
3825,YMLP,0x7e6cbc,XNAS
3826,EBF,0x7e7053,XNYS
3827,PMT,,XNAS
3828,FLR,0x7e8d1c,XNAS
3829,CUBS,0x7e97df,XNAS
3830,WTW,0x7e9ace,XTSE
3831,BMS,0x7e9ef8,XNYS
3832,NTL,0x7ea80b,XHKG
3833,KEYpG,0x7ea895,XNYS
3834,HVPW,0x7eaa8a,BVMF
3835,,0x7eaf24,XNYS
3836,,0x7ebcf9,XNYS
3837,,0x7ec1dd,XNYS
3838,,0x7ecbd9,XKOS
3839,,0x7ecc4b,XNAS
3840,,0x7ecfb3,XNYS
3841,GWB,0x7ed240,XFRA
3842,GLPW,0x7ed3a4,XNYS
3843,,0x7ed3ec,XNYS
3844,ERJ,0x7ed79,XNSE
3845,JSD,0x7edac,XNYS
3846,SKY,,XNAS
3847,JMM,0x7eefe8,XNYS
3848,EMQ,0x7ef740,XJSE
3849,SGY,0x7efa5d,XTSE
3850,,0x7efcf1,XHKG
3851,EFM,0x7f04ce,XNAS
3852,,0x7f0a93,XSWX
3853,SIVR,0x7f1f9,XNAS
3854,C/WS/B,0x7f2822,XNYS
3855,,0x7f2de2,XNYS
3856,,0x7f2fc0,XSWX
3857,DLB,0x7f32b2,XNYS
3858,,0x7f3c06,XTSE
3859,,0x7f4020,XLON
3860,CVO,0x7f532a,XNYS
3861,ZMLP,,XNYS
3862,,0x7f5fe,XBOM
3863,HAE,0x7f62fa,BVMF
3864,ICN,0x7f668,XAMS
3865,,0x7f67b5,XSHG
3866,,0x7f6b90,XNAS
3867,MDT,0x7f6d70,XTAI
3868,NRFpD,0x7f7381,XNAS
3869,,0x7f9cd9,BVMF
3870,,0x7fa82b,XJPX
3871,QJPN,0x7fab6d,XNAS
3872,EWG,0x7fbba3,XTSE
3873,HMC,0x7fbf51,XSHG
3874,GCI,0x7fc223,XNAS
3875,ALD,0x7fd1a2,XSHG
3876,TEX,,XNAS
3877,PSA,,XLON
3878,LYG,0x7fd786,XNYS
3879,,0x7fdddb,XNSE
3880,DWAQ,0x7fdde5,XHKG
3881,MAS,0x7fff49,XHKG
3882,EPRpE,0x800243,XSHG
3883,PEK,0x800527,XTSE
3884,XPL,0x800679,XAMS
3885,PNCpQ,0x800a7f,XNAS
3886,,0x800b6,XNYS
3887,HCA,0x8035c9,XTSE
3888,BFR,0x804185,XNAS
3889,,0x804215,XSHG
3890,,0x804b7b,XNYS
3891,,0x805281,XNYS
3892,HUB/A,0x8056b8,XTSE
3893,,0x8059f5,XJPX
3894,,0x805a4c,XNAS
3895,MLPS,0x805c18,XNAS
3896,EPHE,0x80600b,XNAS
3897,BRF,0x806208,XAMS
3898,,0x80632b,XNYS
3899,,0x8067f9,XFRA
3900,GUTpA,0x806abe,XNAS
3901,MEG,,XNAS
3902,BABA,0x80850f,XNAS
3903,,0x808dee,BVMF
3904,,0x808e97,XNSE
3905,WMLP,0x809b82,XSWX
3906,,0x80a55e,XSAU
3907,GPL,0x80a9a,XNYS
3908,NR,0x80a9de,XNAS
3909,RH,,XKOS
3910,AEC,,XSHG
3911,BTF,,XNYS
3912,ADT,,XJPX
3913,RRTS,0x80d28d,XNAS
3914,VTG,0x80d5d7,XNAS
3915,CTLT,0x80eb32,XNYS
3916,STK,0x80ebfd,XSWX
3917,HYHG,,XNYS
3918,BHL,0x80f1b8,XNYS
3919,,0x80f1f8,XNAS
3920,CUBI,0x80fa67,XFRA
3921,PYB,0x810775,XNYS
3922,IYF,0x810bd9,XNAS
3923,DCM,0x81118c,XASX
3924,DTN,0x811580,XNAS
3925,MTN,0x811c24,XNYS
3926,OMI,0x812753,XNYS
3927,CMRE,,XNSE
3928,NJR,0x813396,XNYS
3929,BDG,,XBOM
3930,AGO,0x813b64,XJSE
3931,,0x813dd6,XSHG
3932,CRS,0x813f03,XNYS
3933,PSQ,0x8145dd,XNYS
3934,,0x8146f7,XNAS
3935,CCF,0x814a0,XSWX
3936,,0x814a0e,XNAS
3937,,0x814ef7,XNYS
3938,,0x8156a4,XJSE
3939,EBS,0x815c76,XSWX
3940,,0x81682c,XTSE
3941,TRX,0x816d0e,XJSE
3942,,0x816e15,XNYS
3943,LPT,0x816e9d,XTSE
3944,,0x8187af,XNAS
3945,,0x8195b9,XNYS
3946,DBUK,0x81b155,XNYS
3947,HIPS,0x81bbfe,XTSE
3948,TKF,0x81c209,XNYS
3949,,0x81c9e8,XHKG
3950,KWN,,XNYS
3951,GSpD,0x81d505,XNAS
3952,RYF,0x81dcd2,XSAU
3953,TSQ,0x81e328,XNYS
3954,STI/WS/B,0x81e6f8,XSHE
3955,AOL,,XSHE
3956,,0x81f341,XNYS
3957,,0x81f8cb,XNYS
3958,,0x81faf3,XNYS
3959,,0x820665,BVMF
3960,NC,0x822236,XLON
3961,SMDD,0x823245,XTAI
3962,SRTY,0x823b5f,XNYS
3963,,0x823c04,XNYS
3964,,0x8241fa,XNAS
3965,TCOpK,0x824476,XNYS
3966,BKT,0x824a00,BVMF
3967,MHM,0x8250,XNYS
3968,FMO,0x82615,XNYS
3969,STON,0x826bf9,XNAS
3970,,0x827479,XNAS
3971,PYT,0x827c40,BVMF
3972,EGPT,0x8284f9,XNAS
3973,OMN,,XNAS
3974,,0x8299a4,XNAS
3975,FYT,0x829fc2,XNYS
3976,,0x82b065,XNAS
3977,FXP,0x82b93a,XNYS
3978,,0x82ba76,XNYS
3979,,0x82c8ad,XTSE
3980,,0x82d259,XNYS
3981,,0x82d6e4,XNYS
3982,AGN,0x82db8,XNYS
3983,,0x82febd,XTSE
3984,,0x830050,XNYS
3985,MFT,0x83009f,XNYS
3986,RSG,0x830319,XNYS
3987,EMHZ,0x830bc2,XNAS
3988,,0x832154,XNAS
3989,LXP,,XSWX
3990,XXII,0x833c86,XNYS
3991,LPX,0x834476,XAMS
3992,TTT,0x834996,XNYS
3993,SCU/CL,,XNYS
3994,,0x83547e,XJPX
3995,,0x836973,XNAS
3996,,0x83756f,XNAS
3997,JTA,0x83768e,XNYS
3998,,0x8377a6,XNYS
3999,GII,0x83823a,XNYS
4000,,0x8383b4,XTSE
4001,,0x838e50,XAMS
4002,ABG,0x83a199,XTSE
4003,PSL,0x83b09c,XNSE
4004,,0x83b218,XNYS
4005,IPK,,XHKG
4006,PTM,0x83b8f3,XNYS
4007,FUE,0x83baa3,XNYS
4008,CXA,,XASX
4009,,0x83cdb2,XNYS
4010,SCEpC,0x83cf74,XASX
4011,WFC/WS,0x83e52e,XNYS
4012,IVOG,0x83ec7f,XJPX
4013,PDN,0x83faa0,XNYS
4014,,0x840018,XTSE
4015,,0x84155f,XNYS
4016,UGL,,XSAU
4017,PALL,0x841a41,XKOS
4018,EVV,0x841ab0,XNYS
4019,PWE,0x841d18,BVMF
4020,INUV,0x842158,XTSE
4021,PDT,0x8423ca,XNAS
4022,PFS,0x843f07,XNYS
4023,HNP,,XNAS
4024,DBAW,0x8449d2,XNYS
4025,INN,,XNYS
4026,FCAM,0x8451b9,XNYS
4027,NLYpD,0x845587,XNYS
4028,,0x845600,XLON
4029,TDTT,0x845a0e,XNAS
4030,CBB,0x8474bc,XSWX
4031,,0x847a68,XNYS
4032,,0x847e7e,XSHG
4033,,0x848184,XTSE
4034,,0x8496b6,XNSE
4035,,0x849ae2,XNYS
4036,GPI,,XTSE
4037,PXE,0x84a09a,XNYS
4038,IBDF,0x84a531,XSHE
4039,,0x84a68d,XNYS
