,EulerId,AttributeName,AttributeValue
963,964,Asset Class,ETF
964,965,Asset Class,International Equity
966,967,Asset Class,Domestic Equity
967,968,Asset Class,ETF
968,969,Asset Class,Domestic Equity
969,970,Asset Class,Domestic Equity
970,971,Asset Class,ETF
971,972,Asset Class,Domestic Equity
972,973,Asset Class,Domestic Equity
973,974,Asset Class,ETF
974,975,Asset Class,International Equity
975,976,Asset Class,ETF
976,977,Asset Class,Domestic Equity
977,978,Asset Class,Domestic Equity
978,979,Asset Class,International Equity
979,980,Asset Class,Domestic Equity
980,981,Asset Class,International Equity
981,982,Asset Class,International Equity
982,983,Asset Class,ETF
983,984,Asset Class,ETF
984,985,Asset Class,Domestic Equity
985,986,Asset Class,ETF
986,987,Asset Class,ETF
987,988,Asset Class,Domestic Equity
988,989,Asset Class,International Equity
989,990,Asset Class,ETF
990,991,Asset Class,ETF
991,992,Asset Class,ETF
992,993,Asset Class,ETF
993,994,Asset Class,ETF
994,995,Asset Class,Domestic Equity
995,996,Asset Class,International Equity
996,997,Asset Class,Domestic Equity
997,998,Asset Class,Domestic Equity
998,999,Asset Class,ETF
999,1000,Asset Class,International Equity
1000,1001,Asset Class,ETF
1001,1002,Asset Class,Domestic Equity
1002,1003,Asset Class,Domestic Equity
1003,1004,Asset Class,ETF
1004,1005,Asset Class,Domestic Equity
1005,1006,Asset Class,Domestic Equity
1006,1007,Asset Class,International Equity
1007,1008,Asset Class,ETF
1008,1009,Asset Class,International Equity
1009,1010,Asset Class,Domestic Equity
1011,1012,Asset Class,Domestic Equity
1012,1013,Asset Class,International Equity
1013,1014,Asset Class,Domestic Equity
1014,1015,Asset Class,International Equity
1016,1017,Asset Class,International Equity
1017,1018,Asset Class,International Equity
1018,1019,Asset Class,International Equity
1019,1020,Asset Class,International Equity
1020,1021,Asset Class,Domestic Equity
1021,1022,Asset Class,Domestic Equity
1022,1023,Asset Class,International Equity
1023,1024,Asset Class,Domestic Equity
1024,1025,Asset Class,International Equity
1026,1027,Asset Class,Domestic Equity
1027,1028,Asset Class,Domestic Equity
1029,1030,Asset Class,International Equity
1030,1031,Asset Class,ETF
1031,1032,Asset Class,Domestic Equity
1032,1033,Asset Class,International Equity
1033,1034,Asset Class,International Equity
1034,1035,Asset Class,International Equity
1037,1038,Asset Class,Domestic Equity
1038,1039,Asset Class,ETF
1039,1040,Asset Class,International Equity
1040,1041,Asset Class,Domestic Equity
1041,1042,Asset Class,International Equity
1042,1043,Asset Class,International Equity
1043,1044,Asset Class,ETF
1044,1045,Asset Class,ETF
1045,1046,Asset Class,International Equity
1046,1047,Asset Class,International Equity
1047,1048,Asset Class,International Equity
1048,1049,Asset Class,International Equity
1049,1050,Asset Class,International Equity
1050,1051,Asset Class,Domestic Equity
1052,1053,Asset Class,ETF
1053,1054,Asset Class,Domestic Equity
1054,1055,Asset Class,International Equity
1055,1056,Asset Class,International Equity
1058,1059,Asset Class,International Equity
1059,1060,Asset Class,International Equity
1060,1061,Asset Class,Domestic Equity
1061,1062,Asset Class,ETF
1062,1063,Asset Class,ETF
1064,1065,Asset Class,ETF
1065,1066,Asset Class,International Equity
1066,1067,Asset Class,International Equity
1067,1068,Asset Class,International Equity
1068,1069,Asset Class,Domestic Equity
1069,1070,Asset Class,ETF
1070,1071,Asset Class,Domestic Equity
1071,1072,Asset Class,ETF
1072,1073,Asset Class,Domestic Equity
1073,1074,Asset Class,International Equity
1074,1075,Asset Class,ETF
1075,1076,Asset Class,Domestic Equity
1076,1077,Asset Class,Domestic Equity
1077,1078,Asset Class,International Equity
1078,1079,Asset Class,Domestic Equity
1079,1080,Asset Class,International Equity
1081,1082,Asset Class,International Equity
1082,1083,Asset Class,International Equity
1083,1084,Asset Class,Domestic Equity
1084,1085,Asset Class,Domestic Equity
1085,1086,Asset Class,Domestic Equity
1088,1089,Asset Class,International Equity
1089,1090,Asset Class,Domestic Equity
1090,1091,Asset Class,International Equity
1091,1092,Asset Class,ETF
1092,1093,Asset Class,Domestic Equity
1093,1094,Asset Class,Domestic Equity
1094,1095,Asset Class,International Equity
1095,1096,Asset Class,International Equity
1096,1097,Asset Class,Domestic Equity
1098,1099,Asset Class,Domestic Equity
1099,1100,Asset Class,Domestic Equity
1100,1101,Asset Class,ETF
1102,1103,Asset Class,Domestic Equity
1103,1104,Asset Class,International Equity
1104,1105,Asset Class,Domestic Equity
1105,1106,Asset Class,International Equity
1106,1107,Asset Class,International Equity
1107,1108,Asset Class,International Equity
1108,1109,Asset Class,Domestic Equity
1109,1110,Asset Class,ETF
1110,1111,Asset Class,Domestic Equity
1111,1112,Asset Class,Domestic Equity
1113,1114,Asset Class,International Equity
1114,1115,Asset Class,International Equity
1116,1117,Asset Class,Domestic Equity
1118,1119,Asset Class,Domestic Equity
1120,1121,Asset Class,International Equity
1121,1122,Asset Class,International Equity
1122,1123,Asset Class,International Equity
1123,1124,Asset Class,Domestic Equity
1124,1125,Asset Class,International Equity
1125,1126,Asset Class,Domestic Equity
1126,1127,Asset Class,Domestic Equity
1127,1128,Asset Class,International Equity
1128,1129,Asset Class,Domestic Equity
1129,1130,Asset Class,International Equity
1130,1131,Asset Class,Domestic Equity
1131,1132,Asset Class,International Equity
1133,1134,Asset Class,Domestic Equity
1134,1135,Asset Class,Domestic Equity
1136,1137,Asset Class,ETF
1137,1138,Asset Class,ETF
1138,1139,Asset Class,International Equity
1139,1140,Asset Class,Domestic Equity
1140,1141,Asset Class,ETF
1142,1143,Asset Class,ETF
1143,1144,Asset Class,International Equity
1144,1145,Asset Class,Domestic Equity
1145,1146,Asset Class,Domestic Equity
1146,1147,Asset Class,International Equity
1147,1148,Asset Class,ETF
1149,1150,Asset Class,Domestic Equity
1150,1151,Asset Class,Domestic Equity
1151,1152,Asset Class,ETF
1152,1153,Asset Class,Domestic Equity
1153,1154,Asset Class,Domestic Equity
1154,1155,Asset Class,ETF
1157,1158,Asset Class,International Equity
1158,1159,Asset Class,Domestic Equity
1159,1160,Asset Class,Domestic Equity
1160,1161,Asset Class,International Equity
1161,1162,Asset Class,Domestic Equity
1162,1163,Asset Class,Domestic Equity
1163,1164,Asset Class,International Equity
1165,1166,Asset Class,Domestic Equity
1166,1167,Asset Class,International Equity
1167,1168,Asset Class,ETF
1168,1169,Asset Class,International Equity
1169,1170,Asset Class,Domestic Equity
1170,1171,Asset Class,ETF
1171,1172,Asset Class,International Equity
1172,1173,Asset Class,ETF
1173,1174,Asset Class,ETF
1174,1175,Asset Class,ETF
1175,1176,Asset Class,ETF
1177,1178,Asset Class,ETF
1178,1179,Asset Class,ETF
1179,1180,Asset Class,Domestic Equity
1180,1181,Asset Class,ETF
1181,1182,Asset Class,ETF
1182,1183,Asset Class,Domestic Equity
1183,1184,Asset Class,International Equity
1184,1185,Asset Class,International Equity
1185,1186,Asset Class,ETF
1186,1187,Asset Class,Domestic Equity
1188,1189,Asset Class,International Equity
1189,1190,Asset Class,Domestic Equity
1190,1191,Asset Class,International Equity
1191,1192,Asset Class,International Equity
1192,1193,Asset Class,ETF
1193,1194,Asset Class,International Equity
1194,1195,Asset Class,Domestic Equity
1196,1197,Asset Class,ETF
1197,1198,Asset Class,Domestic Equity
1198,1199,Asset Class,International Equity
1199,1200,Asset Class,International Equity
1200,1201,Asset Class,Domestic Equity
1201,1202,Asset Class,ETF
1202,1203,Asset Class,Domestic Equity
1203,1204,Asset Class,International Equity
1204,1205,Asset Class,Domestic Equity
1205,1206,Asset Class,International Equity
1207,1208,Asset Class,ETF
1208,1209,Asset Class,ETF
1209,1210,Asset Class,Domestic Equity
1210,1211,Asset Class,ETF
1212,1213,Asset Class,International Equity
1213,1214,Asset Class,International Equity
1214,1215,Asset Class,International Equity
1215,1216,Asset Class,International Equity
1216,1217,Asset Class,Domestic Equity
1217,1218,Asset Class,Domestic Equity
1218,1219,Asset Class,International Equity
1219,1220,Asset Class,Domestic Equity
1220,1221,Asset Class,International Equity
1221,1222,Asset Class,ETF
1222,1223,Asset Class,ETF
1223,1224,Asset Class,ETF
1225,1226,Asset Class,ETF
1226,1227,Asset Class,ETF
1227,1228,Asset Class,ETF
1228,1229,Asset Class,ETF
1229,1230,Asset Class,ETF
1230,1231,Asset Class,ETF
1231,1232,Asset Class,International Equity
1232,1233,Asset Class,Domestic Equity
1233,1234,Asset Class,International Equity
1234,1235,Asset Class,ETF
1235,1236,Asset Class,International Equity
1236,1237,Asset Class,Domestic Equity
1237,1238,Asset Class,ETF
1238,1239,Asset Class,ETF
1239,1240,Asset Class,Domestic Equity
1240,1241,Asset Class,ETF
1241,1242,Asset Class,Domestic Equity
1242,1243,Asset Class,International Equity
1243,1244,Asset Class,International Equity
1244,1245,Asset Class,International Equity
1245,1246,Asset Class,Domestic Equity
1246,1247,Asset Class,International Equity
1247,1248,Asset Class,International Equity
1249,1250,Asset Class,ETF
1250,1251,Asset Class,International Equity
1252,1253,Asset Class,International Equity
1253,1254,Asset Class,ETF
1254,1255,Asset Class,International Equity
1255,1256,Asset Class,ETF
1256,1257,Asset Class,ETF
1258,1259,Asset Class,Domestic Equity
1259,1260,Asset Class,Domestic Equity
1260,1261,Asset Class,Domestic Equity
1261,1262,Asset Class,Domestic Equity
1262,1263,Asset Class,Domestic Equity
1264,1265,Asset Class,Domestic Equity
1265,1266,Asset Class,Domestic Equity
1266,1267,Asset Class,ETF
1267,1268,Asset Class,Domestic Equity
1268,1269,Asset Class,Domestic Equity
1269,1270,Asset Class,Domestic Equity
1270,1271,Asset Class,ETF
1271,1272,Asset Class,International Equity
1272,1273,Asset Class,International Equity
1273,1274,Asset Class,Domestic Equity
1275,1276,Asset Class,International Equity
1276,1277,Asset Class,Domestic Equity
1278,1279,Asset Class,International Equity
1279,1280,Asset Class,ETF
1280,1281,Asset Class,International Equity
1281,1282,Asset Class,ETF
1282,1283,Asset Class,Domestic Equity
1283,1284,Asset Class,International Equity
1284,1285,Asset Class,Domestic Equity
1285,1286,Asset Class,Domestic Equity
1286,1287,Asset Class,International Equity
1287,1288,Asset Class,International Equity
1288,1289,Asset Class,Domestic Equity
1289,1290,Asset Class,International Equity
1290,1291,Asset Class,Domestic Equity
1291,1292,Asset Class,Domestic Equity
1292,1293,Asset Class,ETF
1293,1294,Asset Class,ETF
1294,1295,Asset Class,International Equity
1295,1296,Asset Class,ETF
1296,1297,Asset Class,International Equity
1297,1298,Asset Class,Domestic Equity
1298,1299,Asset Class,International Equity
1299,1300,Asset Class,ETF
1300,1301,Asset Class,International Equity
1301,1302,Asset Class,Domestic Equity
1302,1303,Asset Class,Domestic Equity
1303,1304,Asset Class,International Equity
1304,1305,Asset Class,International Equity
1305,1306,Asset Class,International Equity
1306,1307,Asset Class,Domestic Equity
1307,1308,Asset Class,Domestic Equity
1308,1309,Asset Class,International Equity
1309,1310,Asset Class,International Equity
1310,1311,Asset Class,Domestic Equity
1312,1313,Asset Class,Domestic Equity
1313,1314,Asset Class,International Equity
1314,1315,Asset Class,Domestic Equity
1315,1316,Asset Class,ETF
1316,1317,Asset Class,ETF
1317,1318,Asset Class,International Equity
1318,1319,Asset Class,ETF
1319,1320,Asset Class,Domestic Equity
1320,1321,Asset Class,Domestic Equity
1321,1322,Asset Class,International Equity
1322,1323,Asset Class,ETF
1323,1324,Asset Class,Domestic Equity
1324,1325,Asset Class,Domestic Equity
1325,1326,Asset Class,Domestic Equity
1326,1327,Asset Class,Domestic Equity
1327,1328,Asset Class,Domestic Equity
1328,1329,Asset Class,International Equity
1329,1330,Asset Class,Domestic Equity
1330,1331,Asset Class,International Equity
1331,1332,Asset Class,ETF
1332,1333,Asset Class,ETF
1333,1334,Asset Class,International Equity
1334,1335,Asset Class,International Equity
1335,1336,Asset Class,International Equity
1336,1337,Asset Class,International Equity
1337,1338,Asset Class,ETF
1338,1339,Asset Class,ETF
1339,1340,Asset Class,International Equity
1341,1342,Asset Class,International Equity
1342,1343,Asset Class,Domestic Equity
1343,1344,Asset Class,ETF
1344,1345,Asset Class,ETF
1345,1346,Asset Class,ETF
1346,1347,Asset Class,Domestic Equity
1347,1348,Asset Class,ETF
1348,1349,Asset Class,ETF
1349,1350,Asset Class,Domestic Equity
1350,1351,Asset Class,Domestic Equity
1351,1352,Asset Class,Domestic Equity
1352,1353,Asset Class,International Equity
1353,1354,Asset Class,International Equity
1354,1355,Asset Class,Domestic Equity
1355,1356,Asset Class,International Equity
1356,1357,Asset Class,Domestic Equity
1357,1358,Asset Class,Domestic Equity
1359,1360,Asset Class,International Equity
1360,1361,Asset Class,Domestic Equity
1361,1362,Asset Class,Domestic Equity
1362,1363,Asset Class,International Equity
1364,1365,Asset Class,International Equity
1365,1366,Asset Class,ETF
1368,1369,Asset Class,Domestic Equity
1369,1370,Asset Class,ETF
1370,1371,Asset Class,International Equity
1371,1372,Asset Class,ETF
1372,1373,Asset Class,International Equity
1373,1374,Asset Class,ETF
1374,1375,Asset Class,Domestic Equity
1375,1376,Asset Class,Domestic Equity
1376,1377,Asset Class,Domestic Equity
1378,1379,Asset Class,ETF
1379,1380,Asset Class,Domestic Equity
1380,1381,Asset Class,International Equity
1381,1382,Asset Class,International Equity
1382,1383,Asset Class,International Equity
1383,1,Inception Date,2019-10-08
1384,2,Inception Date,2023-03-15
1385,3,Inception Date,2021-05-17
1386,4,Inception Date,2019-08-05
1387,5,Inception Date,2004-09-24
1388,6,Inception Date,2020-06-03
1389,7,Inception Date,2021-07-19
1390,8,Inception Date,2023-01-25
1391,9,Inception Date,2012-08-22
1392,10,Inception Date,2011-09-18
1394,12,Inception Date,2006-02-27
1395,13,Inception Date,2009-03-20
1396,14,Inception Date,2003-04-25
1397,15,Inception Date,2003-06-20
1398,16,Inception Date,2011-02-18
1400,18,Inception Date,2014-12-25
1401,19,Inception Date,2011-09-06
1402,20,Inception Date,2011-05-15
1403,21,Inception Date,2004-12-01
1404,22,Inception Date,2009-07-29
1405,23,Inception Date,2022-07-25
1406,24,Inception Date,2014-06-05
1407,25,Inception Date,2005-10-16
1408,26,Inception Date,2000-02-22
1409,27,Inception Date,2013-11-16
1410,28,Inception Date,2016-06-25
1411,29,Inception Date,2010-02-20
1412,30,Inception Date,2013-03-19
1414,32,Inception Date,2001-04-13
1415,33,Inception Date,2017-04-28
